loc125_pos57														loc125_pos57 alleles:	1	2
loc125_pos57	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.03	1.86	0.0286	0.029	0.000	0.2850		frequency	0.985714	0.0142857
loc193_pos133														loc193_pos133 alleles:	1	2
loc193_pos133	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.54	2.00	0.3490	0.088	0.750	0.0000		frequency	0.220588	0.779412
loc214_pos37														loc214_pos37 alleles:	1	2
loc214_pos37	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.03	1.91	0.0303	0.030	0.000	0.9850		frequency	0.984848	0.0151515
loc232_pos275														loc232_pos275 alleles:	1	2
loc232_pos275	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.03	1.86	0.0286	0.029	0.000	0.7350		frequency	0.985714	0.0142857
loc235_pos263														loc235_pos263 alleles:	1	2
loc235_pos263	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.09	2.00	0.0810	0.083	-0.029	0.9550		frequency	0.0416667	0.958333
loc239_pos72														loc239_pos72 alleles:	1	2
loc239_pos72	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.06	1.97	0.0533	0.054	-0.014	0.9900		frequency	0.972973	0.027027
loc272_pos142														loc272_pos142 alleles:	1	2
loc272_pos142	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.06	1.99	0.0579	0.059	-0.015	0.9900		frequency	0.0294118	0.970588
loc279_pos114														loc279_pos114 alleles:	1	2
loc279_pos114	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.32	2.00	0.2426	0.000	1.000	0.0000		frequency	0.861111	0.138889
loc295_pos10														loc295_pos10 alleles:	1	2
loc295_pos10	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	2.03	2.00	0.5072	0.061	0.882	0.0000		frequency	0.515152	0.484848
loc300_pos76														loc300_pos76 alleles:	1	2
loc300_pos76	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.58	2.00	0.3658	0.083	0.775	0.0000		frequency	0.763889	0.236111
loc301_pos24														loc301_pos24 alleles:	1	2
loc301_pos24	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.06	1.97	0.0533	0.054	-0.014	0.9800		frequency	0.972973	0.027027
loc303_pos241														loc303_pos241 alleles:	1	2
loc303_pos241	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.03	1.81	0.0270	0.027	-0.000	0.5600		frequency	0.986486	0.0135135
loc304_pos9														loc304_pos9 alleles:	1	2
loc304_pos9	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.09	2.00	0.0810	0.028	0.660	0.0600		frequency	0.958333	0.0416667
loc306_pos202														loc306_pos202 alleles:	1	2
loc306_pos202	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.03	1.97	0.0323	0.032	0.000	0.7600		frequency	0.983871	0.016129
loc307_pos237														loc307_pos237 alleles:	1	2
loc307_pos237	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.50	2.00	0.3345	0.083	0.754	0.0000		frequency	0.791667	0.208333
loc327_pos165														loc327_pos165 alleles:	1	2
loc327_pos165	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.60	2.00	0.3732	0.000	1.000	0.0000		frequency	0.756757	0.243243
loc374_pos184														loc374_pos184 alleles:	1	2
loc374_pos184	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	1.03	1.94	0.0312	0.031	0.000	1.0000		frequency	0.984375	0.015625
loc383_pos198														loc383_pos198 alleles:	1	2
loc383_pos198	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.09	2.00	0.0810	0.028	0.660	0.0600		frequency	0.958333	0.0416667
loc415_pos65														loc415_pos65 alleles:	1	2
loc415_pos65	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.12	2.00	0.1093	0.057	0.481	0.1050		frequency	0.942857	0.0571429
loc429_pos96														loc429_pos96 alleles:	1	2
loc429_pos96	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.18	2.00	0.1511	0.108	0.287	0.1850		frequency	0.918919	0.0810811
loc478_pos48														loc478_pos48 alleles:	1	2
loc478_pos48	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	2.02	2.00	0.5060	0.125	0.756	0.0000		frequency	0.53125	0.46875
loc483_pos17														loc483_pos17 alleles:	1	2
loc483_pos17	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.97	2.00	0.4923	0.086	0.828	0.0000		frequency	0.414286	0.585714
loc519_pos39														loc519_pos39 alleles:	1	2
loc519_pos39	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.06	1.97	0.0548	0.000	1.000	0.0150		frequency	0.972222	0.0277778
loc527_pos110														loc527_pos110 alleles:	1	2
loc527_pos110	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	1.57	2.00	0.3646	0.469	-0.292	0.1250		frequency	0.765625	0.234375
loc560_pos66														loc560_pos66 alleles:	1	2
loc560_pos66	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	1.49	2.00	0.3289	0.406	-0.240	0.1500		frequency	0.796875	0.203125
loc564_pos158														loc564_pos158 alleles:	1	2
loc564_pos158	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.26	2.00	0.2054	0.057	0.725	0.0100		frequency	0.885714	0.114286
loc566_pos0														loc566_pos0 alleles:	1	2
loc566_pos0	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	1.03	1.94	0.0312	0.031	0.000	1.0000		frequency	0.015625	0.984375
loc569_pos154														loc569_pos154 alleles:	1	2
loc569_pos154	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.03	1.81	0.0270	0.027	-0.000	0.5100		frequency	0.0135135	0.986486
loc575_pos109														loc575_pos109 alleles:	1	2
loc575_pos109	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	2.00	2.00	0.5008	0.111	0.781	0.0000		frequency	0.444444	0.555556
loc576_pos43														loc576_pos43 alleles:	1	2
loc576_pos43	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.03	1.97	0.0323	0.032	0.000	0.8100		frequency	0.983871	0.016129
loc593_pos88														loc593_pos88 alleles:	1	2
loc593_pos88	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.06	1.98	0.0563	0.000	1.000	0.0000		frequency	0.971429	0.0285714
loc603_pos17														loc603_pos17 alleles:	1	2
loc603_pos17	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.03	1.81	0.0270	0.027	-0.000	0.2750		frequency	0.986486	0.0135135
loc606_pos76														loc606_pos76 alleles:	1	2
loc606_pos76	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.71	2.00	0.4141	0.114	0.727	0.0000		frequency	0.714286	0.285714
loc652_pos85														loc652_pos85 alleles:	1	2
loc652_pos85	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.24	2.00	0.1925	0.030	0.845	0.0000		frequency	0.893939	0.106061
loc666_pos257														loc666_pos257 alleles:	1	2
loc666_pos257	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.25	2.00	0.2003	0.000	1.000	0.0000		frequency	0.111111	0.888889
loc669_pos28														loc669_pos28 alleles:	1	2
loc669_pos28	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.09	1.99	0.0789	0.081	-0.029	0.9550		frequency	0.959459	0.0405405
loc697_pos79														loc697_pos79 alleles:	1	2
loc697_pos79	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.49	2.00	0.3277	0.135	0.591	0.0100		frequency	0.797297	0.202703
loc702_pos185														loc702_pos185 alleles:	1	2
loc702_pos185	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.80	2.00	0.4443	0.108	0.759	0.0000		frequency	0.675676	0.324324
loc709_pos20														loc709_pos20 alleles:	1	2
loc709_pos20	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.15	2.00	0.1277	0.027	0.791	0.0150		frequency	0.932432	0.0675676
loc713_pos4														loc713_pos4 alleles:	1	2
loc713_pos4	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.03	1.86	0.0286	0.029	0.000	0.2400		frequency	0.0142857	0.985714
loc729_pos87														loc729_pos87 alleles:	1	2
loc729_pos87	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.46	2.00	0.3173	0.129	0.597	0.0000		frequency	0.193548	0.806452
loc736_pos109														loc736_pos109 alleles:	1	2
loc736_pos109	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.30	2.00	0.2285	0.065	0.721	0.0100		frequency	0.870968	0.129032
loc807_pos38														loc807_pos38 alleles:	1	2
loc807_pos38	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.15	2.00	0.1311	0.139	-0.061	0.8450		frequency	0.930556	0.0694444
loc811_pos184														loc811_pos184 alleles:	1	2
loc811_pos184	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.15	2.00	0.1311	0.083	0.367	0.1500		frequency	0.930556	0.0694444
loc834_pos62														loc834_pos62 alleles:	1	2
loc834_pos62	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.70	2.00	0.4121	0.081	0.805	0.0000		frequency	0.716216	0.283784
loc857_pos82														loc857_pos82 alleles:	1	2
loc857_pos82	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.07	2.00	0.0635	0.000	1.000	0.0200		frequency	0.967742	0.0322581
loc883_pos196														loc883_pos196 alleles:	1	2
loc883_pos196	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.09	1.99	0.0789	0.027	0.660	0.0400		frequency	0.959459	0.0405405
loc884_pos270														loc884_pos270 alleles:	1	2
loc884_pos270	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.15	2.00	0.1311	0.028	0.790	0.0000		frequency	0.930556	0.0694444
loc889_pos186														loc889_pos186 alleles:	1	2
loc889_pos186	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.03	1.81	0.0270	0.027	-0.000	0.5800		frequency	0.986486	0.0135135
loc895_pos147														loc895_pos147 alleles:	1	2
loc895_pos147	All categories confounded	37	7 (18.9%)	0 (0.0%)	60	2	1.03	2.00	0.0333	0.033	-0.000	0.1900		frequency	0.983333	0.0166667
loc918_pos46														loc918_pos46 alleles:	1	2
loc918_pos46	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	1.17	2.00	0.1463	0.094	0.363	0.1850		frequency	0.078125	0.921875
loc922_pos1														loc922_pos1 alleles:	1	2
loc922_pos1	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.39	2.00	0.2821	0.333	-0.185	0.3500		frequency	0.833333	0.166667
loc975_pos268														loc975_pos268 alleles:	1	2
loc975_pos268	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	2.02	2.00	0.5054	0.189	0.629	0.0000		frequency	0.527027	0.472973
loc978_pos116														loc978_pos116 alleles:	1	2
loc978_pos116	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	2.01	2.00	0.5035	0.147	0.711	0.0000		frequency	0.544118	0.455882
loc1020_pos36														loc1020_pos36 alleles:	1	2
loc1020_pos36	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.95	2.00	0.4879	0.694	-0.432	0.0000		frequency	0.597222	0.402778
loc1027_pos75														loc1027_pos75 alleles:	1	2
loc1027_pos75	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	2.01	2.00	0.5035	0.364	0.281	0.1300		frequency	0.454545	0.545455
loc1030_pos153														loc1030_pos153 alleles:	1	2
loc1030_pos153	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.03	1.81	0.0270	0.027	-0.000	0.6200		frequency	0.986486	0.0135135
loc1040_pos230														loc1040_pos230 alleles:	1	2
loc1040_pos230	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.45	2.00	0.3110	0.108	0.656	0.0000		frequency	0.189189	0.810811
loc1046_pos44														loc1046_pos44 alleles:	1	2
loc1046_pos44	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.03	1.83	0.0278	0.028	-0.000	0.9300		frequency	0.0138889	0.986111
loc1054_pos98														loc1054_pos98 alleles:	1	2
loc1054_pos98	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.37	2.00	0.2687	0.086	0.684	0.0000		frequency	0.842857	0.157143
loc1057_pos27														loc1057_pos27 alleles:	1	2
loc1057_pos27	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.74	2.00	0.4261	0.143	0.668	0.0000		frequency	0.7	0.3
loc1069_pos89														loc1069_pos89 alleles:	1	2
loc1069_pos89	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.03	1.97	0.0323	0.032	0.000	0.1750		frequency	0.983871	0.016129
loc1072_pos85														loc1072_pos85 alleles:	1	2
loc1072_pos85	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.12	2.00	0.1064	0.000	1.000	0.0000		frequency	0.944444	0.0555556
loc1083_pos52														loc1083_pos52 alleles:	1	2
loc1083_pos52	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.60	2.00	0.3732	0.054	0.857	0.0000		frequency	0.243243	0.756757
loc1089_pos139														loc1089_pos139 alleles:	1	2
loc1089_pos139	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	2.03	2.00	0.5070	0.088	0.828	0.0000		frequency	0.485294	0.514706
loc1109_pos52														loc1109_pos52 alleles:	1	2
loc1109_pos52	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.24	2.00	0.1925	0.030	0.845	0.0000		frequency	0.106061	0.893939
loc1112_pos130														loc1112_pos130 alleles:	1	2
loc1112_pos130	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.36	2.00	0.2625	0.083	0.686	0.0100		frequency	0.847222	0.152778
loc1115_pos222														loc1115_pos222 alleles:	1	2
loc1115_pos222	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.03	1.88	0.0294	0.029	-0.000	0.6800		frequency	0.985294	0.0147059
loc1131_pos57														loc1131_pos57 alleles:	1	2
loc1131_pos57	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.03	1.83	0.0278	0.028	-0.000	0.4500		frequency	0.0138889	0.986111
loc1140_pos92														loc1140_pos92 alleles:	1	2
loc1140_pos92	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	2.02	2.00	0.5055	0.111	0.783	0.0000		frequency	0.472222	0.527778
loc1151_pos40														loc1151_pos40 alleles:	1	2
loc1151_pos40	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.22	2.00	0.1826	0.086	0.534	0.0250		frequency	0.9	0.1
loc1154_pos32														loc1154_pos32 alleles:	1	2
loc1154_pos32	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.03	1.97	0.0323	0.032	0.000	0.2100		frequency	0.016129	0.983871
loc1157_pos120														loc1157_pos120 alleles:	1	2
loc1157_pos120	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.43	2.00	0.3001	0.083	0.725	0.0000		frequency	0.819444	0.180556
loc1162_pos11														loc1162_pos11 alleles:	1	2
loc1162_pos11	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.18	2.00	0.1511	0.108	0.287	0.2550		frequency	0.918919	0.0810811
loc1221_pos49														loc1221_pos49 alleles:	1	2
loc1221_pos49	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.12	2.00	0.1037	0.054	0.482	0.0700		frequency	0.945946	0.0540541
loc1246_pos29														loc1246_pos29 alleles:	1	2
loc1246_pos29	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	2.03	2.00	0.5068	1.000	-1.000	0.0000		frequency	0.5	0.5
loc1333_pos143														loc1333_pos143 alleles:	1	2
loc1333_pos143	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.99	2.00	0.4969	0.171	0.658	0.0000		frequency	0.571429	0.428571
loc1354_pos116														loc1354_pos116 alleles:	1	2
loc1354_pos116	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	1.53	2.00	0.3472	0.062	0.822	0.0000		frequency	0.78125	0.21875
loc1408_pos67														loc1408_pos67 alleles:	1	2
loc1408_pos67	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.06	1.97	0.0533	0.054	-0.014	0.9950		frequency	0.972973	0.027027
loc1416_pos221														loc1416_pos221 alleles:	1	2
loc1416_pos221	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.25	2.00	0.2003	0.056	0.725	0.0000		frequency	0.888889	0.111111
loc1423_pos97														loc1423_pos97 alleles:	1	2
loc1423_pos97	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.09	1.99	0.0789	0.027	0.660	0.0500		frequency	0.959459	0.0405405
loc1428_pos15														loc1428_pos15 alleles:	1	2
loc1428_pos15	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	2.01	2.00	0.5035	0.139	0.727	0.0000		frequency	0.458333	0.541667
loc1442_pos0														loc1442_pos0 alleles:	1	2
loc1442_pos0	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.65	2.00	0.3951	0.294	0.258	0.1750		frequency	0.735294	0.264706
loc1480_pos126														loc1480_pos126 alleles:	1	2
loc1480_pos126	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.82	2.00	0.4507	0.111	0.756	0.0000		frequency	0.666667	0.333333
loc1496_pos197														loc1496_pos197 alleles:	1	2
loc1496_pos197	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.16	2.00	0.1383	0.029	0.790	0.0000		frequency	0.926471	0.0735294
loc1525_pos31														loc1525_pos31 alleles:	1	2
loc1525_pos31	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.03	1.83	0.0278	0.028	-0.000	0.7200		frequency	0.986111	0.0138889
loc1548_pos124														loc1548_pos124 alleles:	1	2
loc1548_pos124	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.87	2.00	0.4658	0.143	0.696	0.0000		frequency	0.357143	0.642857
loc1668_pos100														loc1668_pos100 alleles:	1	2
loc1668_pos100	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.99	2.00	0.4973	0.139	0.724	0.0000		frequency	0.569444	0.430556
loc1686_pos191														loc1686_pos191 alleles:	1	2
loc1686_pos191	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.37	2.00	0.2687	0.086	0.684	0.0000		frequency	0.842857	0.157143
loc1690_pos78														loc1690_pos78 alleles:	1	2
loc1690_pos78	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	2.03	2.00	0.5068	0.114	0.777	0.0000		frequency	0.485714	0.514286
loc1691_pos84														loc1691_pos84 alleles:	1	2
loc1691_pos84	All categories confounded	37	7 (18.9%)	0 (0.0%)	60	2	1.95	2.00	0.4881	0.200	0.594	0.0000		frequency	0.4	0.6
loc1692_pos11														loc1692_pos11 alleles:	1	2
loc1692_pos11	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.03	1.83	0.0278	0.028	-0.000	0.8000		frequency	0.986111	0.0138889
loc1715_pos24														loc1715_pos24 alleles:	1	2
loc1715_pos24	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.06	1.99	0.0579	0.000	1.000	0.0150		frequency	0.970588	0.0294118
loc1731_pos103														loc1731_pos103 alleles:	1	2
loc1731_pos103	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.97	2.00	0.4930	0.111	0.777	0.0000		frequency	0.583333	0.416667
loc1771_pos12														loc1771_pos12 alleles:	1	2
loc1771_pos12	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.63	2.00	0.3883	0.152	0.614	0.0100		frequency	0.257576	0.742424
loc1782_pos59														loc1782_pos59 alleles:	1	2
loc1782_pos59	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.03	1.81	0.0270	0.027	-0.000	0.4850		frequency	0.986486	0.0135135
loc1793_pos61														loc1793_pos61 alleles:	1	2
loc1793_pos61	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	2.01	2.00	0.5035	0.094	0.816	0.0000		frequency	0.453125	0.546875
loc1796_pos74														loc1796_pos74 alleles:	1	2
loc1796_pos74	All categories confounded	37	7 (18.9%)	0 (0.0%)	60	2	1.18	2.00	0.1554	0.033	0.788	0.0000		frequency	0.916667	0.0833333
loc1811_pos5														loc1811_pos5 alleles:	1	2
loc1811_pos5	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.12	2.00	0.1037	0.054	0.482	0.1100		frequency	0.945946	0.0540541
loc1874_pos104														loc1874_pos104 alleles:	1	2
loc1874_pos104	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.37	2.00	0.2687	0.029	0.895	0.0000		frequency	0.842857	0.157143
loc1885_pos185														loc1885_pos185 alleles:	1	2
loc1885_pos185	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.71	2.00	0.4163	0.091	0.784	0.0000		frequency	0.287879	0.712121
loc1900_pos31														loc1900_pos31 alleles:	1	2
loc1900_pos31	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.06	1.99	0.0579	0.059	-0.015	0.9900		frequency	0.970588	0.0294118
loc1920_pos92														loc1920_pos92 alleles:	1	2
loc1920_pos92	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.82	2.00	0.4507	0.056	0.878	0.0000		frequency	0.333333	0.666667
loc1921_pos237														loc1921_pos237 alleles:	1	2
loc1921_pos237	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.52	2.00	0.3436	0.054	0.844	0.0000		frequency	0.783784	0.216216
loc1926_pos131														loc1926_pos131 alleles:	1	2
loc1926_pos131	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.12	2.00	0.1037	0.054	0.482	0.1150		frequency	0.0540541	0.945946
loc1930_pos66														loc1930_pos66 alleles:	1	2
loc1930_pos66	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	1.69	2.00	0.4087	0.029	0.929	0.0000		frequency	0.720588	0.279412
loc1939_pos131														loc1939_pos131 alleles:	1	2
loc1939_pos131	All categories confounded	37	5 (13.5%)	0 (0.0%)	64	2	1.85	2.00	0.4583	0.125	0.730	0.0000		frequency	0.65625	0.34375
loc1941_pos164														loc1941_pos164 alleles:	1	2
loc1941_pos164	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.12	2.00	0.1093	0.057	0.481	0.0850		frequency	0.0571429	0.942857
loc1943_pos58														loc1943_pos58 alleles:	1	2
loc1943_pos58	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.06	1.97	0.0548	0.056	-0.014	0.9850		frequency	0.972222	0.0277778
loc1944_pos10														loc1944_pos10 alleles:	1	2
loc1944_pos10	All categories confounded	37	7 (18.9%)	0 (0.0%)	60	2	1.03	2.00	0.0333	0.033	-0.000	0.5600		frequency	0.983333	0.0166667
loc1958_pos3														loc1958_pos3 alleles:	1	2
loc1958_pos3	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.17	2.00	0.1422	0.152	-0.067	0.8400		frequency	0.924242	0.0757576
loc1974_pos121														loc1974_pos121 alleles:	1	2
loc1974_pos121	All categories confounded	37	6 (16.2%)	0 (0.0%)	62	2	1.22	2.00	0.1777	0.129	0.277	0.2300		frequency	0.903226	0.0967742
loc1975_pos113														loc1975_pos113 alleles:	1	2
loc1975_pos113	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.13	2.00	0.1156	0.061	0.480	0.0900		frequency	0.939394	0.0606061
loc1991_pos17														loc1991_pos17 alleles:	1	2
loc1991_pos17	All categories confounded	37	3 (8.1%)	0 (0.0%)	68	2	2.02	2.00	0.5057	0.118	0.770	0.0000		frequency	0.470588	0.529412
loc1998_pos10														loc1998_pos10 alleles:	1	2
loc1998_pos10	All categories confounded	37	4 (10.8%)	0 (0.0%)	66	2	1.47	2.00	0.3212	0.152	0.532	0.0000		frequency	0.80303	0.19697
loc2008_pos111														loc2008_pos111 alleles:	1	2
loc2008_pos111	All categories confounded	37	2 (5.4%)	0 (0.0%)	70	2	1.33	2.00	0.2484	0.114	0.544	0.0250		frequency	0.142857	0.857143
loc2010_pos228														loc2010_pos228 alleles:	1	2
loc2010_pos228	All categories confounded	37	0 (0.0%)	0 (0.0%)	74	2	1.06	1.97	0.0533	0.000	1.000	0.0150		frequency	0.972973	0.027027
loc2013_pos83														loc2013_pos83 alleles:	1	2
loc2013_pos83	All categories confounded	37	1 (2.7%)	0 (0.0%)	72	2	1.09	2.00	0.0810	0.028	0.660	0.0350		frequency	0.958333	0.0416667
loc2016_pos85														loc2016_pos85 alleles:	1	2
